"","Nome","Classe","Codigo","Setor","Subsetor","VolNegAno","PatrLiquid","Nome_indice","Valor_indice","Ano"
"4943","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"PrecoEBITDA",13.2,"2020"
"4944","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"PrecoEBITDA",4.6,"2021"
"4945","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",-28.3,"2016"
"4946","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",-39,"2017"
"4947","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",-63.3,"2018"
"4948","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",138.1,"2019"
"4949","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",39.7,"2020"
"4950","Lopes Brasil","ON","LPSB3","Financeiro","Exploração de imóveis",1698,176,"Preco_FCF",15.8,"2021"
"4951","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",5.1,"2016"
"4952","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",-5,"2017"
"4953","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",-0.3,"2018"
"4954","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",-1.4,"2019"
"4955","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",3,"2020"
"4956","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoLucro",2.6,"2021"
"4957","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",0.8,"2016"
"4958","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",0.3,"2017"
"4959","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",0.4,"2018"
"4960","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",0.4,"2019"
"4961","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",0.5,"2020"
"4962","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_ValorPatrim",1.8,"2021"
"4963","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",0.3,"2016"
"4964","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",0.2,"2017"
"4965","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",0.2,"2018"
"4966","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",1.1,"2019"
"4967","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",1.1,"2020"
"4968","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoVendas",2.7,"2021"
"4969","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",-0.9,"2016"
"4970","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",-0.7,"2017"
"4971","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",-0.6,"2018"
"4972","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",-2.7,"2019"
"4973","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",5,"2020"
"4974","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"PrecoEBITDA",23,"2021"
"4975","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",-1.4,"2016"
"4976","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",1.8,"2017"
"4977","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",62.8,"2018"
"4978","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",0.5,"2019"
"4979","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",-58.5,"2020"
"4980","Lupatech","ON","LUPA3","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",333,140,"Preco_FCF",-24.6,"2021"
"4981","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",16.6,"2016"
"4982","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",20.9,"2017"
"4983","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",20.1,"2018"
"4984","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",23.1,"2019"
"4985","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",15.1,"2020"
"4986","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoLucro",19,"2021"
"4987","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",3,"2016"
"4988","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",3.5,"2017"
"4989","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",2.6,"2018"
"4990","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",2.1,"2019"
"4991","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",1.7,"2020"
"4992","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_ValorPatrim",1.6,"2021"
"4993","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",2.4,"2016"
"4994","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",3.3,"2017"
"4995","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",2.4,"2018"
"4996","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",2.1,"2019"
"4997","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",1.6,"2020"
"4998","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoVendas",1.5,"2021"
"4999","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",14.1,"2016"
"5000","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",18.3,"2017"
"5001","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",15.5,"2018"
"5002","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",16.6,"2019"
"5003","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",11.8,"2020"
"5004","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"PrecoEBITDA",15.4,"2021"
"5005","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",18.6,"2016"
"5006","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",33.3,"2017"
"5007","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",-16.9,"2018"
"5008","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",39.3,"2019"
"5009","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",25.3,"2020"
"5010","M.Diasbranco","ON","MDIA3","Consumo não cíclico","Alimentos processados",11382,6646,"Preco_FCF",19.8,"2021"
"5011","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",26.6,"2016"
"5012","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",36.1,"2017"
"5013","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",57.2,"2018"
"5014","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",79.1,"2019"
"5015","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",412.8,"2020"
"5016","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoLucro",101,"2021"
"5017","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",3.6,"2016"
"5018","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",7.3,"2017"
"5019","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",14.8,"2018"
"5020","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",10.2,"2019"
"5021","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",22,"2020"
"5022","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_ValorPatrim",6.8,"2021"
"5023","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",0.2,"2016"
"5024","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",1.2,"2017"
"5025","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",2.2,"2018"
"5026","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",3.7,"2019"
"5027","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",5.5,"2020"
"5028","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoVendas",2,"2021"
"5029","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",3.2,"2016"
"5030","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",13.6,"2017"
"5031","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",27.5,"2018"
"5032","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",41,"2019"
"5033","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",105.9,"2020"
"5034","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"PrecoEBITDA",40.2,"2021"
"5035","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",17.4,"2016"
"5036","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",-94.1,"2017"
"5037","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",40.6,"2018"
"5038","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",-17.1,"2019"
"5039","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",82.8,"2020"
"5040","Magaz Luiza","ON","MGLU3","Consumo cíclico","Comércio",218611,7325,"Preco_FCF",-23.7,"2021"
"5041","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",11.2,"2016"
"5042","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",50.9,"2017"
"5043","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",20.1,"2018"
"5044","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",21,"2019"
"5045","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",25.9,"2020"
"5046","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoLucro",6.1,"2021"
"5047","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",1.4,"2016"
"5048","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",1.9,"2017"
"5049","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",1.8,"2018"
"5050","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",1.8,"2019"
"5051","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",1.1,"2020"
"5052","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_ValorPatrim",0.9,"2021"
"5053","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",1,"2016"
"5054","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",1.3,"2017"
"5055","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",0.9,"2018"
"5056","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",1,"2019"
"5057","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",0.8,"2020"
"5058","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoVendas",0.8,"2021"
"5059","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",7,"2016"
"5060","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",30.7,"2017"
"5061","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",10.4,"2018"
"5062","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",12.5,"2019"
"5063","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",10,"2020"
"5064","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"PrecoEBITDA",6.5,"2021"
"5065","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",4.8,"2016"
"5066","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",15.9,"2017"
"5067","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",57.8,"2018"
"5068","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",9.4,"2019"
"5069","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",64.1,"2020"
"5070","Marcopolo","PN","POMO4","Bens industriais","Material de transporte",7774,2552,"Preco_FCF",26.2,"2021"
"5071","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",-5.1,"2016"
"5072","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",-9.3,"2017"
"5073","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",2.4,"2018"
"5074","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",28.4,"2019"
"5075","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",3.1,"2020"
"5076","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoLucro",3.8,"2021"
"5077","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",3.8,"2016"
"5078","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",1.9,"2017"
"5079","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",5,"2018"
"5080","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",11.3,"2019"
"5081","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",4.8,"2020"
"5082","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_ValorPatrim",3.8,"2021"
"5083","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.2,"2016"
"5084","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.2,"2017"
"5085","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.1,"2018"
"5086","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.1,"2019"
"5087","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.1,"2020"
"5088","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoVendas",0.2,"2021"
"5089","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",2.3,"2016"
"5090","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",2.9,"2017"
"5091","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",3.2,"2018"
"5092","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",1.3,"2019"
"5093","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",1.1,"2020"
"5094","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"PrecoEBITDA",1.5,"2021"
"5095","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",3,"2016"
"5096","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",-5.4,"2017"
"5097","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",-1.2,"2018"
"5098","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",5.1,"2019"
"5099","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",1.6,"2020"
"5100","Marfrig","ON","MRFG3","Consumo não cíclico","Alimentos processados",44498,2095,"Preco_FCF",2.3,"2021"
"5101","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",NA,"2016"
"5102","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",7.9,"2017"
"5103","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",65.6,"2018"
"5104","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",-8.7,"2019"
"5105","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",NA,"2020"
"5106","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoLucro",-8.2,"2021"
"5107","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",NA,"2016"
"5108","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",0.3,"2017"
"5109","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",0.3,"2018"
"5110","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",0.4,"2019"
"5111","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",NA,"2020"
"5112","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_ValorPatrim",0.4,"2021"
"5113","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",NA,"2016"
"5114","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",2,"2017"
"5115","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",2.2,"2018"
"5116","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",2.6,"2019"
"5117","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",NA,"2020"
"5118","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoVendas",2.5,"2021"
"5119","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",NA,"2016"
"5120","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",151.5,"2017"
"5121","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",-85.5,"2018"
"5122","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",-12,"2019"
"5123","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",NA,"2020"
"5124","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"PrecoEBITDA",-10.8,"2021"
"5125","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",NA,"2016"
"5126","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",3.9,"2017"
"5127","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",4.9,"2018"
"5128","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",-5.3,"2019"
"5129","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",NA,"2020"
"5130","Melhor SP","ON","MSPA3","Materiais básicos","Madeira e papel",0,828,"Preco_FCF",-13,"2021"
"5131","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",NA,"2016"
"5132","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",NA,"2017"
"5133","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",NA,"2018"
"5134","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",NA,"2019"
"5135","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",74.5,"2020"
"5136","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoLucro",593.1,"2021"
"5137","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",NA,"2016"
"5138","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",NA,"2017"
"5139","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",NA,"2018"
"5140","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",NA,"2019"
"5141","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",5.3,"2020"
"5142","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_ValorPatrim",8.4,"2021"
"5143","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",NA,"2016"
"5144","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",NA,"2017"
"5145","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",NA,"2018"
"5146","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",NA,"2019"
"5147","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",11.7,"2020"
"5148","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoVendas",15.2,"2021"
"5149","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",NA,"2016"
"5150","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",NA,"2017"
"5151","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",NA,"2018"
"5152","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",NA,"2019"
"5153","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",48.6,"2020"
"5154","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"PrecoEBITDA",NA,"2021"
"5155","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",NA,"2016"
"5156","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",NA,"2017"
"5157","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",NA,"2018"
"5158","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",NA,"2019"
"5159","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",104.4,"2020"
"5160","Meliuz","ON","CASH3","Tecnologia da informação","Programas e serviços",394,355,"Preco_FCF",NA,"2021"
"5161","Melnick","ON","MELK3","Consumo cíclico","Construção civil",313,1163,"PrecoLucro",NA,"2016"
"5162","Melnick","ON","MELK3","Consumo cíclico","Construção civil",313,1163,"PrecoLucro",NA,"2017"
"5163","Melnick","ON","MELK3","Consumo cíclico","Construção civil",313,1163,"PrecoLucro",NA,"2018"
"5164","Melnick","ON","MELK3","Consumo cíclico","Construção civil",313,1163,"PrecoLucro",NA,"2019"
"5165","Melnick","ON","MELK3","Consumo cíclico","Construção civil",313,1163,"PrecoLucro",24,"2020"
