"Codigo","Empresa","Nome_indice","Valor_indice","Classe","Setor","Subsetor","VolumeNeg"
"BRML3","BR Malls Par","Est_Cap",26.566525107,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROA",1.1102635,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROA",-4.8665363037,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROA",6.0867454016,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROA",7.3983098624,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROA",-1.7537584526,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROE",2.1758536965,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROE",-8.6670769959,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROE",10.533647271,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROE",12.655995772,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRML3","BR Malls Par","ROE",-2.9009069472,"ON","Financeiro","Exploração de imóveis",43202.992312
"BRPR3","BR Propert","LC",1.772505668,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LC",1.7329565695,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LC",1.4724329143,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LC",4.8610082082,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LC",3.5727688194,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LS",1.772505668,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LS",1.7329565695,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LS",1.4724329143,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LS",4.8610082082,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LS",3.5727688194,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LG",0.31560148978,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LG",0.40348971993,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LG",0.42912795868,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LG",0.81737977763,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","LG",0.58537471481,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PME",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PME",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PME",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PME",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PME",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMF",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMF",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMF",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMF",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMF",NA,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMR",80.908604817,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMR",54.964002704,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMR",67.49663555,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMR",31.660848196,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","PMR",49.192924497,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DIV_PL",71.085776006,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DIV_PL",48.593877902,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DIV_PL",60.394718149,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DIV_PL",24.996942702,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DIV_PL",31.125227571,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DivCP_DivTt",16.276472835,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DivCP_DivTt",20.484201974,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DivCP_DivTt",29.340995112,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DivCP_DivTt",13.861799046,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","DivCP_DivTt",12.633192882,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","Est_Cap",41.549787286,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","Est_Cap",32.702476433,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","Est_Cap",37.653807336,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","Est_Cap",19.998043281,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","Est_Cap",23.737024635,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROA",0.33308527218,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROA",2.8272949286,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROA",0.12884093827,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROA",3.1303352217,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROA",1.936042611,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROE",0.65020863492,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROE",5.8576575079,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROE",0.23323332352,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROE",5.3037919612,"ON","Financeiro","Exploração de imóveis",7407.820314
"BRPR3","BR Propert","ROE",2.8632275103,"ON","Financeiro","Exploração de imóveis",7407.820314
"BBDC3","Bradesco","LC",0.94271247944,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LC",0.97578695124,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LC",1.003337982,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LC",0.99915199966,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LC",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LS",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LS",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LS",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LS",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LS",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LG",1.0651697898,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LG",1.0731283123,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LG",1.0792184638,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LG",1.0867491769,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","LG",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PME",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PME",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PME",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PME",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PME",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMF",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMF",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMF",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMF",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMF",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMR",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMR",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMR",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMR",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","PMR",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DIV_PL",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DIV_PL",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DIV_PL",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DIV_PL",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DIV_PL",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DivCP_DivTt",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DivCP_DivTt",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DivCP_DivTt",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DivCP_DivTt",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","DivCP_DivTt",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","Est_Cap",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","Est_Cap",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","Est_Cap",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","Est_Cap",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","Est_Cap",NA,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROA",1.2872878441,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROA",1.228858214,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROA",1.4953723343,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROA",1.6726544425,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROA",1.0523736714,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROE",17.004083079,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROE",14.753327103,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROE",17.33891005,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROE",18.666865857,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC3","Bradesco","ROE",12.455032994,"ON","Financeiro","Intermediários financeiros",29270.596756
"BBDC4","Bradesco","LC",0.94271247944,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LC",0.97578695124,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LC",1.003337982,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LC",0.99915199966,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LC",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LS",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LS",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LS",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LS",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LS",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LG",1.0651697898,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LG",1.0731283123,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LG",1.0792184638,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LG",1.0867491769,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","LG",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PME",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PME",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PME",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PME",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PME",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMF",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMF",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMF",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMF",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMF",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMR",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMR",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMR",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMR",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","PMR",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROA",1.2872878441,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROA",1.228858214,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROA",1.4953723343,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROA",1.6726544425,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROA",1.0523736714,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROE",17.004083079,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROE",14.753327103,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROE",17.33891005,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROE",18.666865857,"PN","Financeiro","Intermediários financeiros",241848.97808
"BBDC4","Bradesco","ROE",12.455032994,"PN","Financeiro","Intermediários financeiros",241848.97808
"BRAP3","Bradespar","LC",7.8798210926,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LC",0.72301745171,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LC",1.2334125241,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LC",1.763811711,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LC",11.800608092,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LS",7.8798210926,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LS",0.72301745171,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LS",1.2334125241,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LS",1.763811711,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LS",11.800608092,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LG",0.84610482041,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LG",0.76754008632,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LG",1.1707032848,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LG",1.3961800799,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","LG",14.063088184,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PME",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PME",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PME",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PME",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PME",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMF",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMF",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMF",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMF",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMF",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMR",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMR",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMR",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMR",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","PMR",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DIV_PL",19.570914255,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DIV_PL",19.439614409,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DIV_PL",2.1070711549,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DIV_PL",2.3326051906,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DIV_PL",0,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DivCP_DivTt",0,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DivCP_DivTt",100,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DivCP_DivTt",0,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DivCP_DivTt",0,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","DivCP_DivTt",NA,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","Est_Cap",16.367621153,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","Est_Cap",16.275684165,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","Est_Cap",2.0635898485,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","Est_Cap",2.2794349722,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","Est_Cap",0,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROA",6.1235959812,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROA",20.564114951,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROA",11.194831534,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROA",-3.989738081,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROA",12.9852363,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROE",7.9488146872,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROE",29.432443512,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROE",13.519133755,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROE",-4.0483264597,"ON","Materiais básicos","Mineração",430.780752
"BRAP3","Bradespar","ROE",15.344359892,"ON","Materiais básicos","Mineração",430.780752
"BRAP4","Bradespar","LC",7.8798210926,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LC",0.72301745171,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LC",1.2334125241,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LC",1.763811711,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LC",11.800608092,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LS",7.8798210926,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LS",0.72301745171,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LS",1.2334125241,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LS",1.763811711,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LS",11.800608092,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LG",0.84610482041,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LG",0.76754008632,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LG",1.1707032848,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LG",1.3961800799,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","LG",14.063088184,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PME",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PME",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PME",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PME",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PME",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMF",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMF",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMF",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMF",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMF",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMR",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMR",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMR",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMR",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","PMR",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DIV_PL",19.570914255,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DIV_PL",19.439614409,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DIV_PL",2.1070711549,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DIV_PL",2.3326051906,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DIV_PL",0,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DivCP_DivTt",0,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DivCP_DivTt",100,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DivCP_DivTt",0,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DivCP_DivTt",0,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","DivCP_DivTt",NA,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","Est_Cap",16.367621153,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","Est_Cap",16.275684165,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","Est_Cap",2.0635898485,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","Est_Cap",2.2794349722,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","Est_Cap",0,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROA",6.1235959812,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROA",20.564114951,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROA",11.194831534,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROA",-3.989738081,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROA",12.9852363,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROE",7.9488146872,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROE",29.432443512,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROE",13.519133755,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROE",-4.0483264597,"PN","Materiais básicos","Mineração",28243.154106
"BRAP4","Bradespar","ROE",15.344359892,"PN","Materiais básicos","Mineração",28243.154106
"BBAS3","Brasil","LC",0.80069831303,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LC",0.76437513562,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LC",0.80012829757,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LC",0.73529911339,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LC",NA,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LS",NA,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LS",NA,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LS",NA,"ON","Financeiro","Intermediários financeiros",157944.2503
"BBAS3","Brasil","LS",NA,"ON","Financeiro","Intermediários financeiros",157944.2503
